City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
1461,Shubarkuduk,KZ,49.1447,56.4872,54.18,65,100,9.48,overcast clouds
1462,Vaini,TO,-21.2,-175.2,77.16,78,75,5.75,broken clouds
1463,Saint-Philippe,RE,-21.3585,55.7679,69.39,87,83,16.04,light rain
1464,Georgetown,MY,5.4112,100.3354,84.13,76,20,1.01,few clouds
1465,Tura,IN,25.5198,90.2201,84.67,72,10,1.39,clear sky
1466,Wajima,JP,37.4,136.9,77.68,73,40,6.91,scattered clouds
1467,Gladstone,AU,-23.85,151.25,76.78,60,75,19.57,light rain
1468,Port Elizabeth,ZA,-33.918,25.5701,62.89,94,0,12.66,clear sky
1469,Belyy Yar,RU,53.6039,91.3903,37.29,70,40,8.95,scattered clouds
1470,Narsaq,GL,60.9167,-46.05,30.42,48,0,6.87,clear sky
1471,Acajutla,SV,13.5928,-89.8275,79.9,84,99,3.85,overcast clouds
1472,Deyang,CN,31.1302,104.382,72.9,88,100,3.38,overcast clouds
1473,Iqaluit,CA,63.7506,-68.5145,35.33,80,75,15.99,broken clouds
1474,Chuy,UY,-33.6971,-53.4616,56.73,94,8,5.06,clear sky
1475,Pisco,PE,-13.7,-76.2167,60.85,82,40,2.3,scattered clouds
1476,Niteroi,BR,-22.8833,-43.1036,73.58,84,0,5.75,clear sky
1477,Rikitea,PF,-23.1203,-134.9692,73.65,72,33,19.6,scattered clouds
1478,Abrau-Dyurso,RU,44.69,37.59,60.26,76,56,8.23,broken clouds
1479,Margate,GB,51.3813,1.3862,64.11,98,89,15.5,overcast clouds
1480,Rodrigues Alves,BR,-7.738,-72.6509,74.62,81,10,2.37,clear sky
1481,Salinas,US,36.6777,-121.6555,65.23,76,90,10.36,overcast clouds
1482,Kendari,ID,-3.945,122.4989,86.22,56,72,5.32,broken clouds
1483,New Norfolk,AU,-42.7826,147.0587,58.75,35,50,4.25,scattered clouds
1484,Puerto Ayora,EC,-0.7393,-90.3518,69.22,90,87,6.91,overcast clouds
1485,Yeppoon,AU,-23.1333,150.7333,78.58,58,17,16.4,few clouds
1486,Hermanus,ZA,-34.4187,19.2345,57.9,90,45,2.64,scattered clouds
1487,Qaanaaq,GL,77.484,-69.3632,19.8,59,85,8.52,overcast clouds
1488,Price,US,39.5994,-110.8107,70.86,28,1,6.91,clear sky
1489,Lensk,RU,60.7253,114.9278,34.43,100,100,6.26,moderate rain
1490,Arya,PK,33.6,73.0667,80.24,78,0,4.29,clear sky
1491,Barrow,US,71.2906,-156.7887,23.02,80,1,14.97,clear sky
1492,Bam,IR,29.106,58.357,80.29,9,0,10.42,clear sky
1493,Port Keats,AU,-14.25,129.55,87.69,54,14,11.77,few clouds
1494,Hithadhoo,MV,-0.6,73.0833,82.4,74,100,15.9,overcast clouds
1495,Bethel,US,41.3712,-73.414,61.81,83,1,0.0,clear sky
1496,Rio Grande,BR,-32.035,-52.0986,60.94,94,2,7.36,clear sky
1497,Jibuti,DJ,11.5,42.5,85.42,52,22,4.16,few clouds
1498,Cabo San Lucas,MX,22.8909,-109.9124,86.61,76,6,5.28,clear sky
1499,Gisborne,NZ,-38.6533,178.0042,52.95,74,100,5.75,overcast clouds
1500,Grand Gaube,MU,-20.0064,57.6608,71.38,72,55,11.99,broken clouds
1501,Bereznik,RU,62.8551,42.7072,44.04,97,100,3.91,overcast clouds
1502,Namatanai,PG,-3.6667,152.4333,85.37,65,29,5.17,light rain
1503,Chakrata,IN,30.7,77.85,62.87,76,0,3.4,clear sky
1504,Joshimath,IN,30.5667,79.5667,74.17,57,1,3.31,clear sky
1505,Auki,SB,-8.7676,160.7034,83.82,71,93,2.44,heavy intensity rain
1506,Hammerfest,NO,70.6634,23.6821,52.25,100,90,10.36,light intensity drizzle
1507,Norman Wells,CA,65.282,-126.8329,30.24,86,75,4.61,broken clouds
1508,Jinan,CN,36.6683,116.9972,70.27,89,100,6.22,light rain
1509,Yuxia,CN,34.0615,108.6291,65.01,97,100,3.29,light rain
1510,Saint George,US,37.1041,-113.5841,84.94,27,1,1.99,clear sky
1511,Coquimbo,CL,-29.9533,-71.3436,55.13,87,0,5.75,clear sky
1512,Nikolskoye,RU,59.7035,30.7861,47.79,98,72,3.94,broken clouds
1513,Ostrovnoy,RU,68.0531,39.5131,44.02,87,100,17.58,overcast clouds
1514,Palmer,US,42.1584,-72.3287,57.38,82,1,0.0,clear sky
1515,Ambatondrazaka,MG,-17.8333,48.4167,59.11,85,79,4.52,broken clouds
1516,Port Hedland,AU,-20.3167,118.5667,86.05,21,37,12.66,scattered clouds
1517,Cape Town,ZA,-33.9258,18.4232,60.12,79,0,1.99,clear sky
1518,Khatanga,RU,71.9667,102.5,32.63,81,96,11.18,overcast clouds
1519,Elban,RU,50.1018,136.5094,63.34,59,100,8.72,overcast clouds
1520,Coihaique,CL,-45.5752,-72.0662,39.15,87,20,3.44,light rain
1521,Beloha,MG,-25.1667,45.05,67.57,69,0,7.74,clear sky
1522,Tuktoyaktuk,CA,69.4541,-133.0374,32.0,93,75,16.11,broken clouds
1523,Mixquiahuala,MX,20.2333,-99.2167,59.07,90,73,3.85,broken clouds
1524,Upernavik,GL,72.7868,-56.1549,23.67,63,0,4.12,clear sky
1525,Cheyenne,US,41.14,-104.8203,69.24,21,1,11.5,clear sky
1526,Carbonia,IT,39.1672,8.5222,76.15,95,100,3.98,overcast clouds
1527,Guerrero Negro,MX,27.9769,-114.0611,69.57,75,0,18.79,clear sky
1528,Geraldton,AU,-28.7667,114.6,68.41,45,75,17.27,broken clouds
1529,Lompoc,US,34.6391,-120.4579,63.57,84,1,6.91,clear sky
1530,Etchojoa,MX,26.9167,-109.6333,87.28,48,0,8.43,clear sky
1531,Sitka,US,57.0531,-135.33,53.49,58,90,9.22,overcast clouds
1532,Znamenskoye,RU,57.1281,73.8282,37.51,78,98,9.17,overcast clouds
1533,Chunoyar,RU,57.4467,97.3217,37.2,98,100,5.55,light rain
1534,Paramonga,PE,-10.6667,-77.8333,62.15,87,56,7.18,broken clouds
1535,Severobaykalsk,RU,55.65,109.3167,40.21,50,48,3.69,scattered clouds
1536,Sibolga,ID,1.7427,98.7792,78.98,87,100,1.88,overcast clouds
1537,Portland,US,45.5234,-122.6762,72.43,68,78,4.0,broken clouds
1538,Broken Hill,AU,-31.95,141.4333,69.51,13,2,6.91,clear sky
1539,Novikovo,RU,51.1537,37.8879,48.54,84,99,14.81,overcast clouds
1540,Vallenar,CL,-28.5708,-70.7581,66.54,42,0,0.6,clear sky
1541,Yellowknife,CA,62.456,-114.3525,42.57,87,20,4.61,few clouds
1542,Bayan,CN,46.0833,127.4,62.74,94,100,14.03,light rain
1543,Andilamena,MG,-17.0167,48.5833,58.3,86,100,9.37,overcast clouds
1544,Ancud,CL,-41.8697,-73.8203,38.73,82,59,4.0,broken clouds
1545,Hobart,AU,-42.8794,147.3294,59.11,47,20,4.0,few clouds
1546,Rawson,AR,-43.3002,-65.1023,51.01,31,5,8.55,clear sky
1547,Luderitz,NA,-26.6481,15.1594,57.18,94,55,16.93,broken clouds
1548,Souillac,MU,-20.5167,57.5167,71.37,94,75,18.41,broken clouds
1549,Sattahip,TH,12.6664,100.9007,88.99,79,20,2.3,few clouds
1550,Zyryanka,RU,65.75,150.85,36.19,86,100,16.51,light rain
1551,Baykit,RU,61.67,96.37,38.77,62,100,10.65,overcast clouds
1552,Hambantota,LK,6.1241,81.1185,80.94,89,100,11.5,overcast clouds
1553,Ribeira Grande,PT,38.5167,-28.7,68.34,73,73,21.7,broken clouds
1554,Batagay,RU,67.6333,134.6333,37.72,64,93,8.28,overcast clouds
1555,Awjilah,LY,29.1081,21.2869,69.08,65,0,8.37,clear sky
1556,Henties Bay,NA,-22.116,14.2845,55.85,94,56,5.46,broken clouds
1557,Vardo,NO,70.3705,31.1107,48.4,85,100,15.21,overcast clouds
1558,Lata,PT,40.1629,-8.3327,63.05,98,96,0.87,overcast clouds
1559,Matamoros,MX,25.5333,-103.25,78.84,44,77,7.38,broken clouds
1560,Thinadhoo,MV,0.5333,72.9333,82.35,75,100,15.88,overcast clouds
1561,Ambo,PE,-10.1308,-76.2047,60.55,90,28,2.71,scattered clouds
1562,Chokurdakh,RU,70.6333,147.9167,27.19,87,100,19.39,light snow
1563,Faya,SA,18.3851,42.4509,62.71,24,2,3.91,clear sky
1564,Skelleftea,SE,64.7507,20.9528,44.96,100,20,2.3,fog
1565,Vila Franca Do Campo,PT,37.7167,-25.4333,70.2,93,100,8.57,overcast clouds
1566,Bluff,NZ,-46.6,168.3333,53.8,54,5,6.73,clear sky
1567,Sur,OM,22.5667,59.5289,84.34,61,8,6.85,clear sky
1568,Severo-Kurilsk,RU,50.6789,156.125,52.29,82,88,13.06,overcast clouds
1569,Torata,PE,-17.0769,-70.8433,60.24,31,1,1.74,clear sky
1570,Cairns,AU,-16.9167,145.7667,91.06,49,19,13.8,few clouds
1571,San Patricio,US,28.017,-97.5169,80.46,65,99,9.62,overcast clouds
1572,Port Alfred,ZA,-33.5906,26.891,64.24,88,33,20.24,scattered clouds
1573,Carnarvon,AU,-24.8667,113.6333,69.87,52,0,13.8,clear sky
1574,Meulaboh,ID,4.1363,96.1285,79.95,78,100,1.61,overcast clouds
1575,Adrar,MR,20.5022,-10.0711,89.82,13,0,9.93,clear sky
1576,Presidencia Roque Saenz Pena,AR,-26.7852,-60.4388,72.1,39,0,8.7,clear sky
1577,Hohhot,CN,40.8106,111.6522,59.29,72,20,2.24,few clouds
1578,Namibe,AO,-15.1961,12.1522,61.5,91,40,4.92,scattered clouds
1579,Aksarka,RU,66.5606,67.7975,31.46,80,15,6.69,few clouds
1580,Semporna,MY,4.4818,118.6112,86.2,67,19,8.32,few clouds
1581,Fortuna,US,40.5982,-124.1573,63.52,77,90,0.0,overcast clouds
1582,Ankang,CN,32.68,109.0172,72.48,84,100,2.39,light rain
1583,Oranjemund,NA,-28.55,16.4333,58.03,89,89,10.07,overcast clouds
1584,Sterlitamak,RU,53.6246,55.9502,45.46,55,99,11.92,light rain
1585,Te Anau,NZ,-45.4167,167.7167,50.45,39,0,1.79,clear sky
1586,Marilia,BR,-22.2139,-49.9458,69.67,83,20,4.61,few clouds
1587,Salalah,OM,17.0151,54.0924,80.69,89,20,1.14,few clouds
1588,Poum,NC,-20.2333,164.0167,72.59,63,8,7.58,clear sky
1589,Matinhos,BR,-25.8175,-48.5428,68.04,93,27,3.51,scattered clouds
1590,Maniitsoq,GL,65.4167,-52.9,31.68,50,0,6.55,clear sky
1591,Kavieng,PG,-2.5744,150.7967,83.8,73,35,8.79,light rain
1592,Camacupa,AO,-12.0167,17.4833,61.77,51,44,4.79,scattered clouds
1593,Terrasini,IT,38.146,13.0844,76.21,82,0,6.91,clear sky
1594,Hamilton,US,39.1834,-84.5333,63.84,71,1,0.0,clear sky
1595,Kodiak,US,57.79,-152.4072,45.36,62,0,9.71,clear sky
1596,Louisville,US,38.2542,-85.7594,64.96,77,1,4.61,clear sky
1597,Port Lincoln,AU,-34.7333,135.8667,65.3,51,100,12.01,overcast clouds
1598,Chivay,PE,-15.6383,-71.6011,50.36,43,36,3.89,scattered clouds
1599,Kalmar,SE,56.6616,16.3616,57.13,88,90,9.22,overcast clouds
1600,Hilo,US,19.7297,-155.09,80.33,86,90,12.66,moderate rain
1601,Longyearbyen,SJ,78.2186,15.6401,35.44,87,75,21.85,light rain
1602,Kanniyakumari,IN,8.0833,77.5667,80.29,80,100,21.81,light rain
1603,Awbari,LY,26.5921,12.7805,70.79,23,0,6.2,clear sky
1604,Lasa,IT,46.6166,10.7002,59.88,95,85,3.94,overcast clouds
1605,Bilma,NE,18.6853,12.9164,79.47,20,4,8.79,clear sky
1606,La Asuncion,VE,11.0333,-63.8628,82.13,83,50,6.91,scattered clouds
1607,Tasiilaq,GL,65.6145,-37.6368,32.16,63,16,6.62,few clouds
1608,Gorontalo,ID,0.5412,123.0595,87.85,61,99,7.7,overcast clouds
1609,Amasya,TR,40.6667,35.8333,47.88,78,0,2.37,clear sky
1610,Mazatlan,MX,23.2167,-106.4167,84.9,81,3,1.99,clear sky
1611,Camocim,BR,-2.9022,-40.8411,78.84,79,55,17.45,broken clouds
1612,Hot Springs,US,34.5037,-93.0552,72.32,65,8,2.75,clear sky
1613,Houston,US,29.7633,-95.3633,78.06,75,40,3.0,scattered clouds
1614,Pangnirtung,CA,66.1451,-65.7125,31.66,78,19,0.74,few clouds
1615,Mineiros,BR,-17.5694,-52.5511,71.85,57,97,2.19,overcast clouds
1616,Pahrump,US,36.2083,-115.9839,86.05,26,1,5.3,clear sky
1617,Pacific Grove,US,36.6177,-121.9166,64.81,84,90,3.0,overcast clouds
1618,Uribia,CO,11.7139,-72.266,84.87,68,98,12.77,overcast clouds
1619,Swidnik,PL,51.219,22.6962,44.49,100,0,3.44,clear sky
1620,Road Town,VG,18.4167,-64.6167,82.2,76,9,10.71,clear sky
1621,Valente,BR,-11.4122,-39.4619,67.33,93,15,6.38,few clouds
1622,Ilulissat,GL,69.2167,-51.1,21.22,42,1,4.61,clear sky
1623,Mar Del Plata,AR,-38.0023,-57.5575,53.1,66,90,3.0,overcast clouds
1624,Xifeng,CN,42.7372,124.7222,63.12,95,100,9.01,light rain
1625,Cherskiy,RU,68.75,161.3,28.92,82,100,17.36,overcast clouds
1626,Thompson,CA,55.7435,-97.8558,46.56,93,20,0.0,few clouds
1627,Bambous Virieux,MU,-20.3428,57.7575,71.22,94,75,18.41,broken clouds
1628,Santiago Del Estero,AR,-27.7951,-64.2615,72.81,29,0,7.43,clear sky
1629,Miyako,JP,39.6367,141.9525,67.98,64,69,10.13,broken clouds
1630,Nouadhibou,MR,20.931,-17.0347,71.58,83,10,16.11,clear sky
1631,Chimbote,PE,-9.0853,-78.5783,62.62,88,68,6.58,broken clouds
1632,Antsohihy,MG,-14.8796,47.9875,71.35,63,1,7.07,clear sky
1633,Brookhaven,US,31.5791,-90.4407,65.25,77,64,2.62,broken clouds
1634,Makasar,ID,-5.14,119.4221,87.85,48,20,2.3,few clouds
1635,Gull Lake,CA,50.1001,-108.4847,64.76,26,15,9.15,few clouds
1636,Miri,MY,4.4148,114.0089,84.34,79,40,4.61,scattered clouds
1637,Fairbanks,US,64.8378,-147.7164,35.6,76,75,4.61,broken clouds
1638,Sao Joao Da Barra,BR,-21.6403,-41.0511,72.37,84,100,19.57,overcast clouds
1639,Tuatapere,NZ,-46.1333,167.6833,53.82,47,5,4.45,clear sky
1640,Binzhou,CN,37.3667,118.0167,70.27,82,100,10.56,light rain
1641,Campana,AR,-34.1687,-58.9591,66.11,92,40,6.55,scattered clouds
1642,Ciudad Bolivar,VE,8.1222,-63.5497,81.91,69,52,3.2,broken clouds
1643,Mahebourg,MU,-20.4081,57.7,71.26,94,75,18.41,broken clouds
1644,Airai,TL,-8.9266,125.4092,80.33,31,55,3.53,broken clouds
1645,Aklavik,CA,68.2191,-135.0107,32.83,93,96,4.34,overcast clouds
1646,Flin Flon,CA,54.7682,-101.865,51.46,71,100,5.64,overcast clouds
1647,Roma,US,43.2128,-75.4557,58.86,84,90,0.0,overcast clouds
1648,Tukrah,LY,32.5341,20.5791,72.45,64,0,7.49,clear sky
1649,Ende,ID,-8.8432,121.6623,85.89,61,50,4.74,scattered clouds
1650,Kamina,CD,-8.7386,24.9906,64.2,73,39,3.11,scattered clouds
1651,Olafsvik,IS,64.8945,-23.7142,38.43,73,100,28.88,overcast clouds
1652,Pullman,US,46.7313,-117.1796,68.97,28,1,3.44,clear sky
1653,Tiksi,RU,71.6872,128.8694,34.39,90,100,12.08,overcast clouds
1654,Cidreira,BR,-30.1811,-50.2056,65.48,95,1,12.28,clear sky
1655,Krasnyy Kholm,RU,58.0607,37.1203,42.46,96,93,9.37,overcast clouds
1656,Erdenet,MN,49.0333,104.0833,45.9,40,36,4.85,scattered clouds
1657,Novyy Urengoy,RU,66.0833,76.6333,35.13,68,17,4.72,few clouds
1658,Elko,US,41.0002,-115.5012,69.64,18,0,4.0,clear sky
1659,Santa Maria,BR,-29.6842,-53.8069,56.5,100,0,2.3,clear sky
1660,Touros,BR,-5.1989,-35.4608,76.1,84,59,13.91,broken clouds
1661,Rio Gallegos,AR,-51.6226,-69.2181,43.02,59,93,9.08,overcast clouds
1662,Nyimba,ZM,-14.5566,30.8149,71.24,43,7,5.3,clear sky
1663,Tual,ID,-5.6667,132.75,80.85,82,84,12.39,broken clouds
1664,Cedar City,US,37.6775,-113.0619,72.57,31,1,11.5,clear sky
1665,Horodok,UA,49.1637,26.5839,51.22,84,81,5.14,broken clouds
1666,Victoria,HK,22.2855,114.1577,88.97,72,28,1.01,scattered clouds
1667,Dunedin,NZ,-45.8742,170.5036,48.52,60,49,13.87,scattered clouds
1668,Marawi,PH,7.9986,124.2928,75.65,58,94,3.53,overcast clouds
1669,Paidha,UG,2.4167,30.9855,60.84,90,99,3.87,overcast clouds
1670,Lagoa,PT,39.05,-27.9833,66.56,67,62,20.15,broken clouds
1671,Talcahuano,CL,-36.7167,-73.1167,47.88,76,0,12.66,clear sky
1672,Maltahohe,NA,-24.8333,16.9833,64.51,25,4,3.33,clear sky
1673,Ponta Do Sol,PT,32.6667,-17.1,70.72,66,17,3.31,few clouds
1674,Faanui,PF,-16.4833,-151.75,79.66,73,2,11.83,clear sky
1675,Plettenberg Bay,ZA,-34.0527,23.3716,58.1,87,9,10.47,clear sky
1676,San Francisco,US,37.7749,-122.4194,64.27,79,20,3.0,smoke
1677,Phu Ly,VN,20.5411,105.9139,82.81,77,99,3.53,overcast clouds
1678,Lorengau,PG,-2.0226,147.2712,81.86,79,95,6.24,overcast clouds
1679,Sao Felix Do Xingu,BR,-6.6447,-51.995,76.66,65,61,0.38,broken clouds
1680,Alice Springs,AU,-23.7,133.8833,90.95,8,64,17.27,broken clouds
1681,Mitsamiouli,KM,-11.3847,43.2844,75.38,71,6,8.3,clear sky
1682,Ringkobing,DK,56.0901,8.244,60.03,95,100,9.06,overcast clouds
1683,Saskylakh,RU,71.9167,114.0833,35.24,98,100,13.4,overcast clouds
1684,Lebu,CL,-37.6167,-73.65,47.62,77,3,18.68,clear sky
1685,Den Helder,NL,52.9599,4.7593,62.58,94,20,6.91,mist
1686,Valparaiso,CL,-33.0393,-71.6273,53.24,87,0,3.44,clear sky
1687,Tezu,IN,27.9167,96.1667,89.06,51,77,1.97,broken clouds
1688,Puerto Madero,MX,14.7208,-92.4215,77.2,79,75,4.61,broken clouds
1689,Caravelas,BR,-17.7125,-39.2481,71.73,82,100,6.87,overcast clouds
1690,Ati,TD,13.2154,18.3353,81.34,59,100,7.94,overcast clouds
1691,Corrales,US,35.2378,-106.6067,72.64,50,75,1.99,broken clouds
1692,Acarau,BR,-2.8856,-40.12,78.98,84,12,18.45,few clouds
1693,Talnakh,RU,69.4865,88.3972,36.66,46,100,6.51,overcast clouds
1694,Sangar,RU,63.9242,127.4739,43.59,71,73,2.37,broken clouds
1695,Horsham,GB,51.064,-0.3272,64.51,82,75,10.36,broken clouds
1696,Mogadishu,SO,2.0371,45.3438,77.94,80,50,18.79,scattered clouds
1697,Mlonggo,ID,-6.5333,110.7,85.89,56,73,2.66,broken clouds
1698,Pevek,RU,69.7008,170.3133,31.89,89,100,23.04,light snow
1699,Jaicos,BR,-7.3592,-41.1378,81.7,45,42,11.77,scattered clouds
1700,Ambon,ID,-3.6954,128.1814,84.34,89,40,4.61,scattered clouds
1701,Sanchazi,CN,42.0817,126.6003,60.04,96,100,2.53,light rain
1702,Gualeguaychu,AR,-33.0094,-58.5172,62.89,81,23,8.14,few clouds
1703,Calabozo,VE,8.9242,-67.4293,76.84,85,81,3.0,broken clouds
1704,Krasnoselkup,RU,65.7,82.4667,37.74,79,41,9.13,scattered clouds
1705,Charlestown,AU,-32.95,151.6667,67.93,52,31,4.0,scattered clouds
1706,Kropotkin,RU,45.4375,40.5756,56.25,87,98,6.62,overcast clouds
1707,Hirara,JP,24.8,125.2833,88.07,74,20,10.36,few clouds
1708,Nanakuli,US,21.3906,-158.1547,87.75,58,20,14.97,few clouds
1709,Inegol,TR,40.0781,29.5133,47.48,62,0,1.25,clear sky
1710,Sao Francisco De Assis,BR,-29.5503,-55.1311,60.21,85,0,6.22,light rain
1711,Tarabha,IN,20.7333,83.65,81.32,80,88,12.59,overcast clouds
1712,Taoudenni,ML,22.6783,-3.9836,89.82,12,7,8.7,clear sky
1713,Sanghar,PK,26.0466,68.9481,84.27,55,7,0.92,clear sky
1714,Ankazobe,MG,-18.3167,47.1167,50.41,77,0,5.7,clear sky
1715,Gafanha Da Encarnacao,PT,40.6181,-8.733,64.27,90,99,8.19,overcast clouds
1716,Long Beach,US,33.767,-118.1892,70.74,82,90,5.01,overcast clouds
1717,Ngara,TZ,-2.5122,30.6558,55.98,91,99,1.23,overcast clouds
1718,Limoeiro Do Ajuru,BR,-1.8953,-49.3806,78.94,81,13,8.79,few clouds
1719,Gravdal,NO,68.1214,13.5031,51.57,90,100,10.83,overcast clouds
1720,Monterey,US,36.2505,-121.2516,58.84,1,0,8.12,clear sky
1721,Torbay,CA,47.6666,-52.7314,54.75,94,75,12.66,broken clouds
1722,Alizai,PK,33.5383,70.3462,78.85,55,2,1.59,clear sky
1723,Saint-Augustin,CA,51.226,-58.6502,55.26,99,100,8.16,overcast clouds
1724,Pontes E Lacerda,BR,-15.2261,-59.3353,75.85,70,3,3.89,clear sky
1725,Svencionys,LT,55.15,26.1667,39.7,94,0,4.56,clear sky
1726,Port-Cartier,CA,50.0334,-66.8654,55.62,98,100,7.4,overcast clouds
1727,Camacha,PT,33.0833,-16.3333,66.96,82,0,2.3,clear sky
1728,Tambun,ID,-6.2641,107.0712,92.41,51,63,4.27,broken clouds
1729,Mayor Pablo Lagerenza,PY,-19.9309,-60.7718,82.17,40,46,5.7,scattered clouds
1730,Boende,CD,-0.2167,20.8667,69.75,97,100,1.99,overcast clouds
1731,Sergeyevka,KZ,53.88,67.4158,38.77,55,100,25.9,overcast clouds
1732,Riyadh,SA,24.6877,46.7219,77.14,31,98,8.52,overcast clouds
1733,Manta,EC,-0.95,-80.7333,73.18,83,75,12.66,broken clouds
1734,Port Augusta,AU,-32.5,137.7667,80.71,15,69,16.15,broken clouds
1735,Hualmay,PE,-11.0964,-77.6139,61.86,86,26,8.05,scattered clouds
1736,Isangel,VU,-19.55,169.2667,80.71,74,75,9.22,broken clouds
1737,Dingle,PH,10.9995,122.6711,86.36,72,98,7.52,overcast clouds
1738,Naze,JP,28.3667,129.4833,85.12,75,32,16.89,scattered clouds
1739,Belmonte,BR,-15.8631,-38.8828,73.9,89,77,6.78,broken clouds
1740,Muisne,EC,0.6,-80.0333,74.66,85,100,9.06,overcast clouds
1741,Comodoro Rivadavia,AR,-45.8667,-67.5,46.26,39,0,6.91,clear sky
1742,Nha Trang,VN,12.25,109.1833,87.8,66,48,4.5,scattered clouds
1743,San Vicente,AR,-26.6167,-54.1333,60.55,53,0,3.78,clear sky
1744,Kidal,ML,18.4411,1.4078,84.18,16,1,10.31,clear sky
1745,Padang,ID,-0.9492,100.3543,78.85,84,96,5.14,light rain
1746,Muros,ES,42.7762,-9.0603,68.23,90,100,13.47,light rain
1747,Beringovskiy,RU,63.05,179.3167,36.73,87,92,3.42,overcast clouds
1748,Vao,NC,-22.6667,167.4833,68.27,68,35,10.87,scattered clouds
1749,Hasaki,JP,35.7333,140.8333,77.29,61,46,17.56,scattered clouds
1750,Itaituba,BR,-4.2761,-55.9836,73.65,91,89,3.71,overcast clouds
1751,Huarmey,PE,-10.0681,-78.1522,62.94,87,43,6.53,scattered clouds
1752,Murgab,TM,37.4966,61.9714,62.47,67,75,16.11,broken clouds
1753,Komsomolskiy,UZ,40.4272,71.7189,68.72,28,0,9.22,clear sky
1754,Cayenne,GF,4.9333,-52.3333,83.08,79,40,5.99,scattered clouds
1755,Vancouver,CA,49.2497,-123.1193,56.86,97,90,1.99,overcast clouds
1756,Shache,CN,38.4167,77.2406,70.92,19,0,5.61,clear sky
1757,Barmer,IN,25.75,71.3833,86.88,62,15,4.94,few clouds
1758,Harboore,DK,56.6175,8.1807,59.56,94,99,13.31,overcast clouds
1759,Cangucu,BR,-31.395,-52.6756,56.44,100,24,3.76,few clouds
1760,Shihezi,CN,44.3,86.0333,61.93,18,5,2.89,clear sky
1761,Izhmorskiy,RU,56.194,86.6414,35.19,89,95,5.1,overcast clouds
1762,Thessalon,CA,46.2501,-83.5666,61.29,91,98,8.43,overcast clouds
1763,Wanxian,CN,30.8039,108.3897,82.96,76,99,4.72,overcast clouds
1764,Aguimes,ES,27.9054,-15.4461,70.43,83,20,19.57,few clouds
1765,Klaksvik,FO,62.2266,-6.589,49.12,86,91,14.07,overcast clouds
1766,Dzidzantun,MX,21.25,-89.05,75.74,91,34,4.99,scattered clouds
1767,Ponta Delgada,PT,37.7333,-25.6667,70.5,88,75,9.22,broken clouds
1768,Camabatela,AO,-8.1881,15.375,61.25,97,99,4.14,overcast clouds
1769,Monrovia,LR,6.3005,-10.7969,75.15,93,100,7.11,moderate rain
1770,Dumas,US,35.8656,-101.9732,76.66,35,1,9.22,clear sky
1771,San Cristobal,VE,7.7669,-72.225,78.98,91,29,2.37,scattered clouds
1772,Hofn,IS,64.2539,-15.2082,42.51,61,92,9.86,overcast clouds
1773,Hue,VN,16.4667,107.6,86.11,66,20,2.3,few clouds
1774,Santa Lucia,ES,27.9117,-15.5407,65.52,85,20,19.57,few clouds
1775,Novoagansk,RU,61.9449,76.6625,36.45,78,6,8.9,clear sky
1776,Storsteinnes,NO,69.2408,19.2344,55.4,85,100,6.17,overcast clouds
1777,Lasem,ID,-6.6922,111.4527,87.19,55,90,9.33,overcast clouds
1778,Balkhash,KZ,46.844,74.9804,47.01,34,40,20.13,scattered clouds
1779,Ahipara,NZ,-35.1667,173.1667,54.46,70,100,10.89,overcast clouds
1780,Bayir,TR,37.2687,28.2167,48.72,45,87,3.71,overcast clouds
1781,Port Macquarie,AU,-31.4333,152.9167,66.38,45,95,5.77,overcast clouds
1782,Isabela,PH,6.7085,121.9711,87.85,64,59,0.47,broken clouds
1783,Garden City,US,42.3256,-83.331,70.05,59,75,1.99,broken clouds
1784,Abha,SA,18.2164,42.5053,62.42,27,0,5.75,clear sky
1785,Nyurba,RU,63.2842,118.3319,39.33,62,94,15.12,overcast clouds
1786,Gobabis,NA,-22.45,18.9667,61.05,22,4,7.07,clear sky
1787,Boden,SE,65.8252,21.6886,48.2,91,98,3.91,overcast clouds
1788,Shagonar,RU,51.5333,92.8,38.64,41,21,6.58,few clouds
1789,Laguna,US,38.421,-121.4238,76.82,63,1,4.0,clear sky
1790,Uruzgan,AF,32.8333,66.0,70.72,11,0,5.46,clear sky
1791,Nhulunbuy,AU,-12.2333,136.7667,88.41,58,40,12.66,scattered clouds
1792,Tahe,CN,52.3333,124.7333,55.62,50,0,13.35,clear sky
1793,Bengkulu,ID,-3.8004,102.2655,82.85,71,74,3.76,broken clouds
1794,Inhambane,MZ,-23.865,35.3833,70.81,89,0,7.11,clear sky
1795,Sarankhola,BD,22.3082,89.7897,83.1,82,98,5.1,overcast clouds
1796,Namuac,PH,18.6109,121.1657,86.95,69,11,8.48,few clouds
1797,Sorata,BO,-15.7667,-68.6333,47.12,87,81,6.2,broken clouds
1798,Simao,CN,22.7886,100.9748,72.52,82,71,1.05,broken clouds
1799,Lepe,ES,37.2548,-7.2043,66.11,69,100,13.47,overcast clouds
1800,Waingapu,ID,-9.6567,120.2641,86.04,63,87,14.54,overcast clouds
1801,Mokrousovo,RU,55.8103,66.7653,34.86,71,96,19.86,overcast clouds
1802,Chabahar,IR,25.2919,60.643,81.81,75,23,2.98,few clouds
